lng,lat,v
41.906,-71.524,97.51000214
33.415,-111.909,98.09999847
32.715,-117.157,70.98000336
42.172,-87.877,71.88999939
44.519,-88.02,75.30999756
44.65,-63.6,49.47000122
42.78,-73.846,49.83000183
40.671,-73.937,98.88999939
40.714,-74.006,74.98999786
36.8,-76.273,74.5
42.347,-71.04,75.11000061
37.03,-76.345,74.37000275
44.902,-68.668,66.01999664
32.814,-96.949,72.0699997
38.834,-104.821,75.12000275
34.392,-118.543,73.3199997
34.15,-118.978,98.40000153
38.895,-77.036,97.52999878
38.933,-77.183,71.66999817
38.91,-77.018,99.19999695
40.555,-74.661,98.54000092
38.895,-77.036,96.83000183
39.802,-89.655,99.26000214
35.291,-97.812,49.47000122
40.514,-88.991,68.13999939
31.266,-92.47,99.13999939
31.115,-97.728,98.80999756
33.448,-112.074,98.30000305
33.585,-92.834,60.56000137
46.859,-92.444,98.94999695
21.361,-157.943,98.98999786
44.42,-83.331,99.09999847
38.895,-77.036,0
40.848,-74.483,49.47000122
37.789,-122.395,99.08000183
38.752,-121.288,99.12000275
40.363,-79.866,98.91999817
38.951,-77.022,61.45999908
40.448,-79.991,93.58999634
25.793,-80.368,98.8199997
34.392,-118.543,73.3199997
34.15,-118.978,98.40000153
38.895,-77.036,97.52999878
38.933,-77.183,71.66999817
38.91,-77.018,99.19999695
40.555,-74.661,98.54000092
38.895,-77.036,96.83000183
39.802,-89.655,99.26000214
35.498,-97.269,98.55999756
40.514,-88.991,68.13999939
31.266,-92.47,99.13999939
31.115,-97.728,98.80999756
33.448,-112.074,98.30000305
34.201,-118.598,98.48999786
46.859,-92.444,98.94999695
21.361,-157.943,98.98999786
44.42,-83.331,99.09999847
38.895,-77.036,0
40.848,-74.483,49.47000122
37.789,-122.395,99.08000183
38.752,-121.288,99.12000275
36.586,-79.395,71.90000153
37.387,-122.016,98.69000244
40.363,-79.866,98.91999817
35.772,-78.639,99.26999664
33.716,-117.903,75.61000061
42.042,-87.789,99.04000092
40.757,-111.899,99.26000214
42.461,-73.282,70.68000031
32.97,-96.796,98.86000061
38.892,-77.02,73.73999786
37.979,-122.165,99.16999817
35.898,-78.637,72.66000366
47.612,-122.334,97.51000214
40.462,-79.666,49.47000122
35.227,-80.843,70.05000305
38.002,-121.325,70.22000122
38.926,-77.398,49.47000122
38.933,-77.349,98.88999939
35.759,-78.781,52.50999832
40.91,-73.323,98.62000275
32.926,-96.887,98.66999817
38.857,-77.051,99.02999878
37.656,-122.426,99.01999664
40.728,-74.078,70.66000366
39.962,-75.199,98.41999817
28.241,-82.48,59.93000031
41.053,-74.05,98.91999817
39.476,-76.237,49.47
29.405,-98.638,98.79000092
38.002,-121.325,70.22000122
38.933,-77.349,98.88999939
35.759,-78.781,52.50999832
40.91,-73.323,98.62000275
32.926,-96.887,98.66999817
38.857,-77.051,99.02999878
37.656,-122.426,99.01999664
28.241,-82.48,59.93000031
41.053,-74.05,98.91999817
39.476,-76.237,49.47
29.405,-98.638,98.79000092
33.02,-96.699,98.84999847
33.027,-117.118,98.94999695
41.8,-91.871,71.91999817
0,0,98.73000336
42.269,-71.616,98.73999786
28.062,-82.412,98.62000275
37.554,-77.46,75.55999756
32.88,-97,99.01000214
37.789,-122.395,99.08000183
42.117,-86.454,99.01000214
40.714,-74.006,97.13999939
40.706,-74.009,98.94000244
35.772,-78.639,29.46999931
38.834,-104.821,98.43000031
42.044,-88.11,98.90000153
32.783,-96.807,98.62999725
32.715,-117.157,98.93000031
40.714,-74.006,0
41.812,-87.654,71.15000153
43.072,-70.763,98.62999725
37.541,-77.435,99.08000183
38.899,-94.705,74.47000122
30.332,-81.656,72.93000031
32.88,-97,98.44000244
34.73,-86.586,49.47
47.702,-122.621,98.26999664
45.471,-89.73,67.0699997
38.473,-77.997,99.08999634
33.453,-112.07,99.04000092
37.789,-122.395,99.08000183
45.119,-93.402,71.19000244
44.65,-63.6,49.47000122
37.365,-81.029,96.66999817
40.571,-74.317,99.19999695
40.745,-74.032,98.58000183
38.834,-104.821,99.27999878
38.964,-94.713,99.22000122
37.431,-121.945,99.08000183
43.037,-73.929,98.72000122
0,0,98.84999847
30.387,-97.705,70.65000153
0,0,63.63999939
42.117,-86.454,74.01999664
40.714,-74.006,67.73000336
42.447,-71.224,99.11000061
33.671,-84.749,98.76000214
38.862,-90.097,97.16000366
0,0,63.54000092
38.254,-104.609,98.72000122
32.362,-95.313,99
32.419,-97.114,99.08999634
39.29,-76.612,70.08999634
39.51,-76.164,97.88999939
40.081,-80.9,73.16000366
38.895,-77.036,0
45.5,-73.583,97.58000183
46.894,-92.365,99.05000305
32.783,-96.807,97.59999847
38.58,-90.42,99.08000183
38.752,-121.288,99.12000275
35.564,-97.5,0
31.073,-97.736,98.15000153
32.725,-97.321,95.83999634
39.29,-76.612,98.73999786
29.211,-81.023,99.05999756
47.533,-92.34,71
35.648,-105.972,98.38999939
38.58,-90.42,99.08000183
43.911,-69.821,0
30.508,-97.679,96.63999939
30.532,-91.119,97.72000122
0,0,99.23999786
35.998,-76.946,99.05999756
30.8,-81.69,99.05999756
41.761,-71.211,63.02000046
41.845,-87.754,99.05999756
42.719,-73.826,98.87999725
43.12,-74.363,99.08999634
39.805,-75.341,99.18000031
25.793,-80.368,98.8199997
33.709,-117.761,99.0699997
42.648,-73.753,68.51999664
37.041,-122.124,98.8199997
39.33,-84.408,98.66999817
37.809,-122.299,98.8199997
35.707,-86.884,99.05999756
41.061,-73.549,29.47
31.073,-97.736,98.15000153
39.29,-76.612,98.73999786
35.648,-105.972,98.38999939
40.13,-79.974,95.83999634
43.32,-87.953,72.44000244
29.211,-81.023,99.05999756
47.533,-92.34,71
38.58,-90.42,98.94000244
32.737,-96.904,0
43.911,-69.821,0
0,0,99.23999786
30.508,-97.679,96.63999939
30.532,-91.119,97.72000122
35.998,-76.946,99.05999756
30.8,-81.69,99.05999756
41.845,-87.754,99.05999756
33.585,-92.834,99.22000122
41.836,-71.075,72.36000061
33.035,-97.083,71.23000336
42.719,-73.826,98.87999725
43.006,-123.893,99.19999695
38.601,-76.905,99.08999634
43.101,-75.233,99.08999634
39.805,-75.341,99.18000031
25.793,-80.368,98.8199997
30.461,-87.215,99.08999634
35.707,-86.884,99.05999756
40.146,-74.712,26.43000031
41.061,-73.549,29.47
28.241,-82.48,96.91000366
25.774,-80.194,48.79999924
38.147,-85.874,98.84999847
41.5,-81.695,29.46999931
37.346,-121.909,98.94000244
42.569,-70.862,98.66000366
32.186,-90.272,97.66000366
33.697,-84.35,71.77999878
33.675,-117.809,99.20999908
38.697,-90.217,98.98000336
42.272,-71.087,98.38999939
36.154,-95.993,68.83000183
33.285,-83.981,98.12000275
36.046,-115.404,98.61000061
33.585,-92.834,71.8199997
38.834,-104.821,99.27999878
43.911,-69.821,0
40.714,-74.006,98.98000336
42.331,-83.046,99.08999634
37.393,-121.965,99.18000031
25.456,-80.455,95.08000183
40.776,-73.467,97.69000244
45.01,-93.349,97.65000153
44.65,-63.6,49.47000122
42.977,-77.337,98.97000122
42.11,-86.48,98.43000031
47.683,-122.123,99.26000214
42.461,-73.282,96.62999725
39.505,-75.462,96.26999664
36.309,-80.843,99.02999878
39.766,-94.842,98.05999756
39.766,-94.842,72.19999695
31.073,-97.736,98.15000153
25.753,-80.271,99.26999664
34.062,-118.401,98.62000275
30.35,-81.495,97.29000092
43.217,-87.935,99.26999664
40.595,-74.075,99.26999664
32.772,-117.146,98.98000336
40.7,-73.593,98.43000031
38.663,-90.577,99.19999695
29.887,-90.031,99.26999664
26.121,-80.128,98.79000092
39.106,-84.501,98.98000336
45.549,-122.558,99.23000336
32.095,-96.469,98.98000336
29.981,-95.464,99.12000275
34.548,-82.628,98.94000244
39.771,-86.157,98.95999908
35.227,-80.843,98.44999695
42.69,-71.162,98.43000031
43.011,-88.231,98.62000275
25.767,-80.204,98.94999695
42.719,-73.826,99.09999847
38.899,-94.705,74.47000122
30.332,-81.656,72.93000031
32.88,-97,98.44000244
34.73,-86.586,49.47
47.702,-122.621,98.26999664
45.471,-89.73,67.0699997
38.473,-77.997,99.08999634
33.453,-112.07,99.04000092
37.789,-122.395,99.08000183
45.119,-93.402,71.19000244
44.65,-63.6,49.47000122
37.365,-81.029,96.66999817
40.571,-74.317,99.19999695
40.745,-74.032,98.58000183
37.316,-121.937,74.91999817
35.227,-80.843,98.73000336
32.817,-96.881,98.88999939
37.454,-122.181,72.83000183
38.899,-94.705,0
41.906,-71.524,97.51000214
33.415,-111.909,98.09999847
32.715,-117.157,70.98000336
42.172,-87.877,71.88999939
44.519,-88.02,75.30999756
44.65,-63.6,49.47000122
38.907,-77.124,49.47000122
35.907,-86.766,96.37000275
41.398,-96.208,95.8199997
33.849,-84.362,98.86000061
40.768,-73.525,71.98999786
27.849,-82.635,99.05000305
39.802,-123.031,99
37.107,-94.522,29.46999931
33.215,-97.133,98.52999878
42.331,-83.05,98.95999908
33.215,-97.133,99.04000092
41.464,-81.509,49.47000122
45.012,-93.156,72.37999725
37.165,-89.482,0
32.899,-97.329,0
37.425,-122.007,97.44999695
36.874,-86.454,0
35.468,-97.516,98.55999756
31.073,-97.736,98.33000183
33.448,-112.074,98.30000305
40.84,-74.091,98.88999939
39.434,-76.167,98.77999878
25.774,-80.194,0
32.715,-117.157,99.15000153
32.88,-97,49.52999878
43.039,-87.906,98.3199997
40.363,-79.866,0
29.763,-95.363,98.98000336
40.615,-111.891,98.48000336
40.448,-79.991,93.58999634
41.85,-87.65,99.01999664
39.106,-84.501,96.37999725
40.745,-74.032,98.58000183
37.349,-121.985,49.47
42.033,-88.083,98.93000031
34.084,-84.225,98.33000183
42.964,-78.738,97.87999725
41.937,-88.288,99.0699997
40.759,-73.99,99.09999847
27.948,-82.458,99.01999664
30.387,-97.705,99.02999878
32.97,-96.796,98.86000061
35.642,-97.746,98.55999756
31.073,-97.736,98.33000183
33.448,-112.074,98.63999939
39.434,-76.167,98.77999878
25.774,-80.194,0
34.201,-118.598,99.12000275
32.715,-117.157,99.15000153
32.88,-97,49.52999878
43.039,-87.906,98.3199997
38.951,-77.231,99.01000214
40.363,-79.866,0
45.01,-93.349,98.58000183
44.866,-93.43,98.94999695
34.075,-84.294,98.91000366
37.349,-121.985,49.47
42.033,-88.083,98.93000031
41.481,-81.698,26.43000031
32.97,-96.796,98.86000061
42.117,-86.454,98.83000183
38.926,-77.398,99.15000153
38.933,-77.349,98.88999939
39.138,-77.187,99.08000183
38.699,-77.137,72.22000122
41.061,-73.549,98.47000122
37.656,-122.426,99.01999664
38.926,-77.398,99.15000153
38.933,-77.349,98.88999939
39.138,-77.187,99.08000183
38.699,-77.137,72.22000122
41.061,-73.549,98.47000122
37.656,-122.426,99.01999664
42.888,-78.881,99.15000153
37.346,-121.909,74.91000366
41.053,-74.05,98.91999817
39.699,-84.217,98.87000275
40.012,-76.355,98.94999695
40.473,-80.008,98.72000122
38.951,-77.231,99
37.342,-121.882,99.09999847
38.627,-90.198,98.91999817
38.935,-77.272,99.02999878
42.447,-71.224,98.8199997
33.215,-97.133,98.91000366
33.027,-117.118,98.94999695
39.962,-83.129,97.87000275
28.062,-82.412,98.62000275
40.383,-78.843,98.04000092
40.797,-74.111,98
41.062,-85.217,98.90000153
32.926,-96.887,99.12999725
41.062,-85.217,98.90000153
32.926,-96.887,99.12999725
42.751,-73.773,99
35.966,-78.801,98.61000061
40.945,-74.071,99.04000092
43.039,-87.906,99.01000214
40.634,-74.407,96.25
26.238,-80.125,94.29000092
40.866,-74.836,99.02999878
29.505,-98.572,49.47
47.606,-122.332,99.05999756
36.046,-115.404,98.61000061
34.201,-118.598,99.08999634
38.331,-77.051,98.73000336
38.752,-121.288,99.15000153
34.392,-118.543,73.3199997
32.805,-117.136,98.33000183
42.447,-71.224,96.63999939
40.7,-73.593,71.3199997
38.834,-104.821,98.80999756
32.725,-97.321,97.79000092
38.895,-77.036,97.52999878
41.912,-71.448,57.20000076
40.855,-74.4,98.13999939
36.683,-119.734,49.47000122
43.073,-89.401,99.08000183
38.857,-77.051,98.25
34.73,-86.586,98.91999817
33.277,-111.925,99.08000183
38.899,-94.705,99.19000244
42.347,-71.04,99.13999939
40.101,-83.055,0
38.981,-77.1,97.87999725
34.73,-86.586,98.79000092
39.143,-77.201,99.09999847
0,0,97.91999817
36.046,-115.404,98.61000061
34.201,-118.598,99.08999634
38.331,-77.051,98.73000336
38.752,-121.288,99.15000153
41.85,-87.65,99.01999664
34.392,-118.543,73.3199997
32.805,-117.136,98.33000183
40.7,-73.593,71.3199997
38.834,-104.821,98.80999756
32.725,-97.321,97.79000092
38.895,-77.036,97.52999878
42.646,-71.165,98.66999817
40.855,-74.4,98.13999939
29.537,-98.488,98.83000183
33.448,-112.074,66.61000061
34.73,-86.586,74.59999847
39.434,-76.167,74.93000031
46.949,-91.779,98.0699997
38.834,-104.821,62.72999954
33.671,-84.749,98.76000214
38.862,-90.097,97.16000366
0,0,63.54000092
38.254,-104.609,98.72000122
32.362,-95.313,99
32.419,-97.114,99.08999634
39.29,-76.612,70.08999634
39.51,-76.164,97.88999939
40.081,-80.9,73.16000366
38.895,-77.036,0
45.5,-73.583,97.58000183
46.894,-92.365,99.05000305
32.783,-96.807,97.59999847
38.58,-90.42,99.08000183
38.752,-121.288,99.12000275
35.564,-97.5,0
36.046,-115.404,98.61000061
33.585,-92.834,71.8199997
38.834,-104.821,99.27999878
43.911,-69.821,0
40.714,-74.006,98.98000336
42.331,-83.046,99.08999634
37.393,-121.965,99.18000031
25.456,-80.455,95.08000183
40.776,-73.467,97.69000244
45.01,-93.349,97.65000153
44.65,-63.6,49.47000122
42.977,-77.337,98.97000122
42.11,-86.48,98.43000031
47.683,-122.123,99.26000214
42.461,-73.282,96.62999725
39.505,-75.462,96.26999664
36.309,-80.843,99.02999878
35.319,-82.461,98.94000244
27.768,-97.4,98.36000061
37.775,-122.419,99.08999634
42.702,-73.762,98.19000244
40.702,-111.949,98.59999847
40.363,-79.866,67.94999695
39.191,-121.49,71.91000366
41.233,-80.231,67.5
39.294,-76.623,68.37999725
41.377,-73.46,98.90000153
29.767,-98.182,73.48000336
41.781,-87.872,97.72000122
33.679,-117.909,97.33999634
32.362,-95.313,98.75
42.281,-71.429,98.11000061
43.12,-74.363,98.51000214
42.569,-70.862,98.63999939
25.702,-80.298,73.44999695
44.191,-86.185,70.37000275
39.898,-86.233,99.04000092
47.671,-122.382,99.16999817
47.04,-92.471,95.09999847
35.733,-78.85,72.83999634
40.732,-74.173,98.51000214
41.059,-74.022,98.80999756
35.564,-97.5,0
37.957,-121.785,0
33.749,-84.388,75.5
38.956,-94.743,72.11000061
39.963,-76.728,68.27999878
39.699,-104.837,99.26000214
42.347,-71.04,73.26000214
47.498,-97.283,72.73999786
47.821,-122.315,98.61000061
28.68,-81.51,99.16999817
40.721,-74.046,99.05000305
42.333,-71.096,98.5699997
33.979,-118.033,0
39.802,-89.655,99.20999908
39.766,-94.842,96.33999634
0,0,98.94999695
30.24,-93.227,99.19000244
33.585,-92.834,99.01999664
44.882,-93.816,75.20999908
43.911,-69.821,0
40.477,-88.992,98.98999786
42.281,-71.429,49.47
37.339,-121.895,99.0699997
33.448,-112.074,97.55000305
34.286,-118.881,0
35.564,-97.5,0
39.24,-122.074,98.08999634
40.714,-74.006,98.87000275
44.191,-86.185,70.37000275
43.306,-124.056,99.25
42.719,-73.826,98.22000122
29.405,-98.638,98.79000092
25.657,-80.359,72.83999634
37.554,-77.46,98.66000366
34.147,-118.139,99.22000122
41.044,-83.65,99.13999939
42.392,-71.09,0
40.768,-73.525,97.55000305
31.115,-97.728,66.73999786
34.73,-86.586,99.23999786
29.463,-98.676,49.47
31.073,-97.736,69.37000275
38.752,-121.288,98.69000244
32.783,-96.807,98.19999695
43.039,-87.906,98.47000122
43.911,-69.821,97.83000183
38.916,-76.995,49.47000122
32.961,-96.986,98.55999756
45.5,-73.583,98.94999695
36.586,-79.395,71.90000153
39.759,-84.192,70.34999847
34.019,-118.491,98.91999817
39.766,-94.842,98.05999756
38.899,-94.705,74.47000122
29.763,-95.363,98.23999786
40.714,-74.006,99.16000366
0,0,99
42.461,-73.282,98.98000336
47.631,-122.346,97.47000122
38.627,-90.198,97.34999847
42.117,-86.454,98.58999634
41.851,-80.79,97.58999634
36.051,-78.881,98.84999847
44.09,-70.165,72.69999695
40.744,-73.482,98.77999878
42.313,-71.22,98.08999634
34.134,-117.908,99.16000366
34.092,-117.435,0
30.532,-91.119,97.72000122
29.428,-98.528,99.16999817
42.726,-87.783,74.83999634
40.22,-74.767,74.54000092
38.834,-104.821,98.76999664
44.877,-93.479,99.12999725
32.299,-110.843,99.12999725
34.73,-86.586,95.91000366
38.717,-9.133,69.3199997
34.867,-92.404,99.01999664
40.714,-74.006,98.16999817
34.754,-77.43,75.45999908
33.822,-117.204,49.47
40.671,-73.937,73.72000122
40.858,-73.117,95.34999847
40.744,-73.978,98.73999786
42.246,-71.177,99
42.331,-83.046,98.8199997
29.927,-95.604,72.51000214
28.457,-81.468,75.05999756
35.815,-78.583,99.16000366
42.688,-83.388,99.08000183
35.468,-97.516,98.55999756
38.473,-77.997,99.01999664
39.434,-76.167,0
37.775,-122.419,99.08999634
25.799,-80.342,98.18000031
40.201,-74.168,72.73000336
38.982,-94.671,98.48000336
38.834,-104.821,99.01999664
43.037,-73.929,98.72000122
0,0,73.83000183
38.834,-104.821,98.97000122
40.864,-73.989,98.55999756
40.728,-74.078,98.13999939
43.002,-73.876,75.87000275
0,0,98.48999786
42.117,-86.454,98.68000031
37.393,-121.965,98.73999786
42.066,-87.934,98.97000122
42.658,-83.15,99.15000153
39.115,-77.252,75.08999634
39.439,-77.343,98.26999664
39.967,-74.943,73.02999878
33.933,-84.385,98.87000275
38.834,-104.821,98.76999664
29.505,-98.572,68.62000275
35.468,-97.516,98.55999756
38.473,-77.997,99.01999664
39.434,-76.167,0
37.775,-122.419,99.08999634
25.799,-80.342,98.18000031
40.201,-74.168,72.73000336
38.982,-94.671,98.48000336
38.834,-104.821,99.01999664
43.037,-73.929,98.72000122
0,0,73.83000183
38.834,-104.821,98.97000122
40.864,-73.989,98.55999756
40.728,-74.078,98.13999939
43.002,-73.876,75.87000275
0,0,98.48999786
42.117,-86.454,98.68000031
37.393,-121.965,98.73999786
42.066,-87.934,98.97000122
42.658,-83.15,99.15000153
39.115,-77.252,75.08999634
39.439,-77.343,98.26999664
39.967,-74.943,73.02999878
33.933,-84.385,98.87000275
38.834,-104.821,98.76999664
29.505,-98.572,68.62000275
44.642,-88.74,99.15000153
38.899,-94.705,74.47000122
30.332,-81.656,72.93000031
32.88,-97,98.44000244
34.73,-86.586,49.47
47.702,-122.621,98.26999664
45.471,-89.73,67.0699997
38.473,-77.997,99.08999634
33.453,-112.07,99.04000092
37.789,-122.395,99.08000183
45.119,-93.402,71.19000244
44.65,-63.6,49.47000122
37.365,-81.029,96.66999817
40.571,-74.317,99.19999695
40.745,-74.032,98.58000183
41.552,-88.112,99.01999664
28.136,-99.18,75
40.773,-73.643,29.47
25.297,-80.735,70.76999664
29.505,-98.572,99.04000092
42.574,-70.95,98.02999878
34.338,-88.662,0
26.011,-80.149,73.23999786
38.627,-90.198,98.30000305
40.43,-74.418,0
39.36,-84.31,97.69999695
47.683,-122.123,98.61000061
35.142,-88.651,0
38.99,-82.744,99.08999634
26.121,-80.128,75.55000305
38.934,-77.177,72.09999847
35.543,-97.552,98.5
42.341,-71.095,97.75
40.782,-73.951,98.76000214
30.263,-92.122,73.34999847
38.305,-85.579,0
43.184,-89.214,99.08999634
32.725,-97.321,72.11000061
33.448,-112.074,98.63999939
40.714,-74.006,71.40000153
40.759,-73.99,99.09999847
33.831,-118.282,97.38999939
42.269,-71.616,98.73999786
40.736,-74.172,98.72000122
34.023,-80.929,71.37000275
33.605,-86.759,98.94000244
21.333,-158.083,72.38999939
29.935,-95.396,98.70999908
39.637,-79.953,60.61000061
44.954,-93.431,73.51000214
32.962,-96.829,98.87999725
34.068,-85.577,98.94000244
42.609,-83.054,94.94999695
34.167,-118.4,98.59999847
42.85,-70.863,59.93000031
40.122,-75.54,98.94000244
41.03,-80.052,0
38.147,-85.874,98.48000336
38.002,-121.325,70.22000122
42.731,-73.689,98.97000122
29.463,-98.676,98.41000366
39.29,-76.612,99.12000275
40.081,-80.9,73.16000366
38.458,-90.324,0
39.843,-88.952,29.47
46.587,-94.697,97.8199997
33.953,-84.55,98.93000031
34.148,-119.195,97.30000305
39.987,-83.042,97.34999847
42.888,-97.454,0
31.223,-85.39,66.19999695
36.053,-95.791,98.79000092
40.853,-73.211,98.98000336
39.043,-76.899,71.38999939
33.902,-118.01,71.79000092
42.697,-73.644,71.84999847
35.925,-86.869,98.80000305
38.817,-77.46,29.47
31.603,-97.08,98.38999939
39.017,-84.601,67.8199997
46.091,-94.504,98.62000275
33.448,-112.074,98.30000305
39.843,-88.952,99.25
39.768,-86.158,98.98999786
32.796,-98.111,71.54000092
44.976,-93.271,0
39.987,-83.042,97.34999847
26.191,-97.696,98.87999725
35.966,-78.801,98.73000336
38.817,-77.46,29.47
31.603,-97.08,98.38999939
39.017,-84.601,67.8199997
46.091,-94.504,98.62000275
33.448,-112.074,98.30000305
39.843,-88.952,99.25
39.768,-86.158,98.98999786
32.796,-98.111,71.54000092
44.976,-93.271,0
39.987,-83.042,97.34999847
26.191,-97.696,98.87999725
35.966,-78.801,98.73000336
